Date(UTC),type,Amount,Asset,Symbol
47:01.1,COMMISSION,-0.00003887,BNB,CTKUSDT
47:01.1,COMMISSION,-0.00024917,BNB,CTKUSDT
47:01.1,COMMISSION,-0.00005301,BNB,CTKUSDT
47:01.1,COMMISSION,-0.0000265,BNB,CTKUSDT
48:17.3,COMMISSION,-0.00002478,BNB,CTKUSDT
48:17.3,REALIZED_PNL,-0.16,USDT,CTKUSDT
48:17.3,COMMISSION,-0.00000531,BNB,CTKUSDT
48:17.3,REALIZED_PNL,-0.093,USDT,CTKUSDT
48:17.3,COMMISSION,-0.00040716,BNB,CTKUSDT
48:17.3,COMMISSION,-0.00000531,BNB,CTKUSDT
48:17.3,COMMISSION,-0.07532999,USDT,CTKUSDT
48:17.3,COMMISSION,-0.00008143,BNB,CTKUSDT
48:17.3,COMMISSION,-0.00000531,BNB,CTKUSDT
48:17.3,COMMISSION,-0.00009028,BNB,CTKUSDT
48:17.3,COMMISSION,-0.00891,USDT,CTKUSDT
48:17.3,REALIZED_PNL,-0.011,USDT,CTKUSDT
48:17.3,COMMISSION,-0.00000531,BNB,CTKUSDT
48:17.3,COMMISSION,-0.1296,USDT,CTKUSDT
50:02.3,REALIZED_PNL,-4.167,USDT,CTKUSDT
50:02.3,COMMISSION,-0.3761412,USDT,CTKUSDT
50:57.9,TRANSFER,-500,USDT,
56:14.3,COMMISSION,-0.4519552,USDT,CTKUSDT
56:14.3,COMMISSION,-0.0473556,USDT,CTKUSDT
54:16.9,REALIZED_PNL,-3.005,USDT,CTKUSDT
54:16.9,COMMISSION,-0.4981088,USDT,CTKUSDT
05:54.9,COMMISSION,-0.0824376,USDT,CTKUSDT
05:54.9,COMMISSION,-0.0479484,USDT,CTKUSDT
05:54.9,COMMISSION,-0.0025236,USDT,CTKUSDT
05:54.9,COMMISSION,-0.0025236,USDT,CTKUSDT
05:54.9,COMMISSION,-0.2296476,USDT,CTKUSDT
05:54.9,COMMISSION,-0.1228152,USDT,CTKUSDT
05:54.9,COMMISSION,-0.00000542,BNB,CTKUSDT
05:54.9,COMMISSION,-0.0025236,USDT,CTKUSDT
05:54.9,COMMISSION,-0.0033648,USDT,CTKUSDT
05:54.9,COMMISSION,-0.0033648,USDT,CTKUSDT
30:29.3,COMMISSION,-0.205898,USDT,CTKUSDT
30:29.3,REALIZED_PNL,0.142,USDT,CTKUSDT
30:29.3,COMMISSION,-0.0596684,USDT,CTKUSDT
30:29.3,COMMISSION,-0.0479028,USDT,CTKUSDT
30:29.3,REALIZED_PNL,0.114,USDT,CTKUSDT
30:29.3,REALIZED_PNL,0.406,USDT,CTKUSDT
30:29.3,REALIZED_PNL,0.036,USDT,CTKUSDT
30:29.3,COMMISSION,-0.0151272,USDT,CTKUSDT
30:29.3,REALIZED_PNL,0.49,USDT,CTKUSDT
30:29.3,COMMISSION,-0.1706012,USDT,CTKUSDT
30:13.2,COMMISSION,-1.65372736,USDT,BTCUSDT
16:32.2,COMMISSION,-1.6520464,USDT,BTCUSDT
16:32.2,REALIZED_PNL,4.2024,USDT,BTCUSDT
42:58.6,COMMISSION,-0.01944724,USDT,BTCUSDT
42:58.6,COMMISSION,-0.38894024,USDT,BTCUSDT
42:58.6,COMMISSION,-1.57517622,USDT,BTCUSDT
42:58.6,COMMISSION,-0.07778897,USDT,BTCUSDT
09:23.2,REALIZED_PNL,3.39396,USDT,BTCUSDT
09:23.2,COMMISSION,-2.05999509,USDT,BTCUSDT
33:41.5,COMMISSION,-1.69918883,USDT,BTCUSDT
00:00.8,FUNDING_FEE,0.42497619,USDT,BTCUSDT
17:33.1,REALIZED_PNL,26.9632,USDT,BTCUSDT
17:33.1,COMMISSION,-1.68840355,USDT,BTCUSDT
46:42.6,COMMISSION,-0.260712,USDT,CTKUSDT
46:42.6,COMMISSION,-0.12865199,USDT,CTKUSDT
46:42.6,COMMISSION,-0.109908,USDT,CTKUSDT
53:41.6,COMMISSION,-0.307728,USDT,CTKUSDT
53:41.6,COMMISSION,-0.1931848,USDT,CTKUSDT
53:41.6,REALIZED_PNL,-1.582,USDT,CTKUSDT
53:41.6,REALIZED_PNL,-2.52,USDT,CTKUSDT
54:21.4,COMMISSION,-0.4743792,USDT,CTKUSDT
54:21.4,COMMISSION,-0.0144976,USDT,CTKUSDT
54:21.4,COMMISSION,-0.0059724,USDT,CTKUSDT
54:21.4,COMMISSION,-0.0051168,USDT,CTKUSDT
14:44.2,REALIZED_PNL,-5.25099999,USDT,CTKUSDT
14:44.2,COMMISSION,-0.4978656,USDT,CTKUSDT
37:58.9,COMMISSION,-1.487024,USDT,BTCUSDT
37:58.9,COMMISSION,-0.270368,USDT,BTCUSDT
42:10.3,COMMISSION,-1.75677283,USDT,BTCUSDT
42:10.3,REALIZED_PNL,-1.54790999,USDT,BTCUSDT
01:51.3,COMMISSION,-0.199368,USDT,CTKUSDT
05:40.4,COMMISSION,-0.1994616,USDT,CTKUSDT
05:40.4,REALIZED_PNL,0.234,USDT,CTKUSDT
11:38.6,COMMISSION,-1.68135573,USDT,BTCUSDT
13:57.2,REALIZED_PNL,-3.81233999,USDT,BTCUSDT
13:57.2,COMMISSION,-1.6798308,USDT,BTCUSDT
29:15.7,TRANSFER,-137.6195594,USDT,
11:14.8,TRANSFER,77.63183168,USDT,
16:08.2,COMMISSION,-0.3081824,USDT,CTKUSDT
16:08.2,COMMISSION,-0.3618564,USDT,CTKUSDT
16:08.2,COMMISSION,-0.01997,USDT,CTKUSDT
16:08.2,COMMISSION,-0.07025919,USDT,CTKUSDT
18:32.3,COMMISSION,-0.0376376,USDT,CTKUSDT
18:32.3,REALIZED_PNL,-0.25840126,USDT,CTKUSDT
18:32.3,COMMISSION,-0.0136136,USDT,CTKUSDT
18:32.3,COMMISSION,-0.376376,USDT,CTKUSDT
18:32.3,COMMISSION,-0.3347344,USDT,CTKUSDT
18:32.3,REALIZED_PNL,-2.29812184,USDT,CTKUSDT
18:32.3,REALIZED_PNL,-2.5840126,USDT,CTKUSDT
18:32.3,REALIZED_PNL,-0.09346428,USDT,CTKUSDT
24:22.3,COMMISSION,-0.0950572,USDT,CTKUSDT
24:22.3,COMMISSION,-0.0127808,USDT,CTKUSDT
24:22.3,COMMISSION,-0.00000171,BNB,CTKUSDT
24:22.3,COMMISSION,-0.051896,USDT,CTKUSDT
24:22.3,COMMISSION,-0.5104332,USDT,CTKUSDT
24:22.3,COMMISSION,-0.015968,USDT,CTKUSDT
24:22.3,COMMISSION,-0.003994,USDT,CTKUSDT
33:59.3,COMMISSION,-0.0031872,USDT,CTKUSDT
33:59.3,COMMISSION,-0.035856,USDT,CTKUSDT
33:59.3,REALIZED_PNL,2.17585664,USDT,CTKUSDT
33:59.3,REALIZED_PNL,0.52926242,USDT,CTKUSDT
33:59.3,COMMISSION,-0.071712,USDT,CTKUSDT
33:59.3,COMMISSION,-0.05976,USDT,CTKUSDT
33:59.3,COMMISSION,-0.0167328,USDT,CTKUSDT
33:59.3,COMMISSION,-0.0023904,USDT,CTKUSDT
33:59.3,COMMISSION,-0.3537792,USDT,CTKUSDT
33:59.3,REALIZED_PNL,0.36754335,USDT,CTKUSDT
33:59.3,REALIZED_PNL,0.44105202,USDT,CTKUSDT
33:59.3,REALIZED_PNL,0.22052601,USDT,CTKUSDT
33:59.3,COMMISSION,-0.05976,USDT,CTKUSDT
33:59.3,COMMISSION,-0.0860544,USDT,CTKUSDT
33:59.3,REALIZED_PNL,0.10291213,USDT,CTKUSDT
33:59.3,REALIZED_PNL,0.36754335,USDT,CTKUSDT
33:59.3,REALIZED_PNL,0.01470173,USDT,CTKUSDT
33:59.3,REALIZED_PNL,0.01960231,USDT,CTKUSDT
09:04.4,COMMISSION,-0.4887072,USDT,CTKUSDT
09:04.4,COMMISSION,-0.042064,USDT,CTKUSDT
09:04.4,COMMISSION,-0.1139552,USDT,CTKUSDT
09:04.4,COMMISSION,-0.00229439,USDT,CTKUSDT
09:04.4,COMMISSION,-0.0657728,USDT,CTKUSDT
24:47.2,COMMISSION,-0.3272152,USDT,CTKUSDT
24:47.2,REALIZED_PNL,-0.322,USDT,CTKUSDT
24:47.2,COMMISSION,-0.0174616,USDT,CTKUSDT
24:47.2,REALIZED_PNL,-6.692,USDT,CTKUSDT
24:47.2,REALIZED_PNL,-6.034,USDT,CTKUSDT
24:47.2,COMMISSION,-0.3628976,USDT,CTKUSDT
52:44.9,COMMISSION,-0.0125528,USDT,CTKUSDT
52:44.9,COMMISSION,-0.4718376,USDT,CTKUSDT
52:44.9,COMMISSION,-0.0169924,USDT,CTKUSDT
52:44.9,COMMISSION,-0.0051716,USDT,CTKUSDT
52:44.9,COMMISSION,-0.003694,USDT,CTKUSDT
52:44.9,COMMISSION,-0.0125596,USDT,CTKUSDT
57:20.4,COMMISSION,-0.07992,USDT,CTKUSDT
57:20.4,COMMISSION,-0.16428,USDT,CTKUSDT
57:20.4,REALIZED_PNL,0.42406779,USDT,CTKUSDT
57:20.4,COMMISSION,-0.0037,USDT,CTKUSDT
57:20.4,REALIZED_PNL,0.87169491,USDT,CTKUSDT
57:20.4,REALIZED_PNL,0.12564971,USDT,CTKUSDT
57:20.4,REALIZED_PNL,0.67144067,USDT,CTKUSDT
57:20.4,COMMISSION,-0.02368,USDT,CTKUSDT
57:20.4,COMMISSION,-0.12654,USDT,CTKUSDT
57:20.4,REALIZED_PNL,0.01963276,USDT,CTKUSDT
57:20.4,REALIZED_PNL,0.66751412,USDT,CTKUSDT
57:20.4,COMMISSION,-0.1258,USDT,CTKUSDT
32:09.5,COMMISSION,-0.2919332,USDT,CTKUSDT
32:09.5,COMMISSION,-0.0079684,USDT,CTKUSDT
03:53.3,REALIZED_PNL,3.726,USDT,CTKUSDT
03:53.3,COMMISSION,-0.2984112,USDT,CTKUSDT
13:04.4,COMMISSION,-0.38387984,USDT,BTCUSDT
13:04.4,COMMISSION,-0.33153259,USDT,BTCUSDT
21:34.3,COMMISSION,-0.39831611,USDT,BTCUSDT
21:34.3,REALIZED_PNL,-5.89464,USDT,BTCUSDT
21:34.3,COMMISSION,-0.31172565,USDT,BTCUSDT
21:34.3,REALIZED_PNL,-7.53204,USDT,BTCUSDT
28:49.1,COMMISSION,-0.3696192,USDT,CTKUSDT
34:40.0,COMMISSION,-0.1820496,USDT,CTKUSDT
34:40.0,REALIZED_PNL,6.9,USDT,CTKUSDT
38:52.5,REALIZED_PNL,0.312,USDT,CTKUSDT
38:52.5,COMMISSION,-0.015696,USDT,CTKUSDT
38:52.5,COMMISSION,-0.00523199,USDT,CTKUSDT
38:52.5,REALIZED_PNL,0.897,USDT,CTKUSDT
38:52.5,REALIZED_PNL,0.936,USDT,CTKUSDT
38:52.5,REALIZED_PNL,8.034,USDT,CTKUSDT
38:52.5,COMMISSION,-0.015042,USDT,CTKUSDT
38:52.5,REALIZED_PNL,0.585,USDT,CTKUSDT
38:52.5,COMMISSION,-0.134724,USDT,CTKUSDT
38:52.5,COMMISSION,-0.00980999,USDT,CTKUSDT
17:20.0,COMMISSION,-0.59202296,USDT,BTCUSDT
17:20.0,COMMISSION,-0.20895984,USDT,BTCUSDT
35:26.4,COMMISSION,-0.80453742,USDT,BTCUSDT
35:26.4,REALIZED_PNL,8.88656,USDT,BTCUSDT
37:42.5,COMMISSION,-0.0160724,USDT,CTKUSDT
37:42.5,COMMISSION,-0.0391328,USDT,CTKUSDT
37:42.5,COMMISSION,-0.0167712,USDT,CTKUSDT
37:42.5,COMMISSION,-0.03496,USDT,CTKUSDT
37:42.5,COMMISSION,-0.2424836,USDT,CTKUSDT
37:42.5,COMMISSION,-0.0027952,USDT,CTKUSDT
57:24.6,REALIZED_PNL,0.9167619,USDT,CTKUSDT
57:24.6,COMMISSION,-0.2170368,USDT,CTKUSDT
57:24.6,REALIZED_PNL,5.99715079,USDT,CTKUSDT
57:24.6,REALIZED_PNL,0.94466269,USDT,CTKUSDT
57:24.6,COMMISSION,-0.0324676,USDT,CTKUSDT
57:24.6,COMMISSION,-0.0331776,USDT,CTKUSDT
57:24.6,REALIZED_PNL,0.9647619,USDT,CTKUSDT
57:24.6,COMMISSION,-0.03315839,USDT,CTKUSDT
57:24.6,COMMISSION,-0.0324864,USDT,CTKUSDT
57:24.6,REALIZED_PNL,0.89766269,USDT,CTKUSDT
09:24.4,COMMISSION,-1.01876473,USDT,ETHUSDT
10:43.3,REALIZED_PNL,-8.92004,USDT,ETHUSDT
10:43.3,COMMISSION,-1.01519671,USDT,ETHUSDT
11:08.6,COMMISSION,-1.29214497,USDT,ETHUSDT
12:05.6,REALIZED_PNL,4.3741,USDT,ETHUSDT
12:05.6,COMMISSION,-1.29389461,USDT,ETHUSDT
13:11.5,COMMISSION,-0.3997456,USDT,CTKUSDT
13:11.5,COMMISSION,-0.0020784,USDT,CTKUSDT
13:11.5,COMMISSION,-0.2958256,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.095,USDT,CTKUSDT
17:14.1,COMMISSION,-0.010416,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.188,USDT,CTKUSDT
17:14.1,COMMISSION,-0.0541944,USDT,CTKUSDT
17:14.1,COMMISSION,-0.0270816,USDT,CTKUSDT
17:14.1,COMMISSION,-0.0965772,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.136,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.095,USDT,CTKUSDT
17:14.1,COMMISSION,-0.003472,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.02,USDT,CTKUSDT
17:14.1,COMMISSION,-0.0236096,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.06,USDT,CTKUSDT
17:14.1,REALIZED_PNL,2.78,USDT,CTKUSDT
17:14.1,COMMISSION,-0.0326368,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.156,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.04,USDT,CTKUSDT
17:14.1,COMMISSION,-0.0333312,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.192,USDT,CTKUSDT
17:14.1,COMMISSION,-0.0132012,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.695,USDT,CTKUSDT
17:14.1,COMMISSION,-0.0055584,USDT,CTKUSDT
17:14.1,COMMISSION,-0.3863088,USDT,CTKUSDT
17:14.1,REALIZED_PNL,0.39,USDT,CTKUSDT
17:14.1,COMMISSION,-0.0132012,USDT,CTKUSDT
23:20.3,COMMISSION,-0.03508124,USDT,BTCUSDT
23:20.3,COMMISSION,-0.03508124,USDT,BTCUSDT
23:20.3,COMMISSION,-0.52621056,USDT,BTCUSDT
23:20.3,COMMISSION,-0.35081248,USDT,BTCUSDT
27:49.4,COMMISSION,-0.9509279,USDT,BTCUSDT
27:49.4,REALIZED_PNL,-9.35592,USDT,BTCUSDT
29:14.5,COMMISSION,-0.7745232,USDT,BTCUSDT
29:14.5,COMMISSION,-0.7745232,USDT,BTCUSDT
30:24.4,COMMISSION,-0.45811199,USDT,BTCUSDT
30:24.4,COMMISSION,-0.01761969,USDT,BTCUSDT
30:24.4,COMMISSION,-1.07480121,USDT,BTCUSDT
30:24.4,REALIZED_PNL,-0.04223,USDT,BTCUSDT
30:24.4,REALIZED_PNL,-1.09798,USDT,BTCUSDT
30:24.4,REALIZED_PNL,-2.57603,USDT,BTCUSDT
23:11.1,COMMISSION,-1.4606825,USDT,BTCUSDT
24:23.3,COMMISSION,-1.46653526,USDT,BTCUSDT
24:23.3,REALIZED_PNL,-14.6319,USDT,BTCUSDT
26:01.4,COMMISSION,-0.0207204,USDT,CTKUSDT
26:01.4,COMMISSION,-0.0153732,USDT,CTKUSDT
26:01.4,COMMISSION,-0.3368736,USDT,CTKUSDT
26:01.4,COMMISSION,-0.01737839,USDT,CTKUSDT
31:31.4,REALIZED_PNL,-0.119,USDT,CTKUSDT
31:31.4,COMMISSION,-0.2754816,USDT,CTKUSDT
31:31.4,REALIZED_PNL,-2.873,USDT,CTKUSDT
31:31.4,REALIZED_PNL,-6.936,USDT,CTKUSDT
31:31.4,COMMISSION,-0.0047264,USDT,CTKUSDT
31:31.4,COMMISSION,-0.1141088,USDT,CTKUSDT
17:19.4,COMMISSION,-0.1518108,USDT,CTKUSDT
28:08.1,REALIZED_PNL,0.43799999,USDT,CTKUSDT
28:08.1,COMMISSION,-0.151986,USDT,CTKUSDT
28:25.2,COIN_SWAP_DEPOSIT,30.57125424,BUSD,
28:25.2,COIN_SWAP_WITHDRAW,-30.58501414,USDT,
49:46.1,COIN_SWAP_DEPOSIT,30.57278249,USDT,
49:46.1,COIN_SWAP_WITHDRAW,-30.57125424,BUSD,
06:46.3,COMMISSION,-0.73584369,USDT,BTCUSDT
17:13.3,REALIZED_PNL,7.53661,USDT,BTCUSDT
17:13.3,COMMISSION,-0.73282904,USDT,BTCUSDT
33:09.3,COMMISSION,-0.016224,USDT,CTKUSDT
33:09.3,COMMISSION,-0.1641708,USDT,CTKUSDT
00:06.8,FUNDING_FEE,-0.04596218,USDT,CTKUSDT
36:51.0,COMMISSION,-0.1850844,USDT,CTKUSDT
36:51.0,REALIZED_PNL,11.724,USDT,CTKUSDT
39:22.8,COMMISSION,-0.08656002,USDT,BTCUSDT
39:22.8,COMMISSION,-1.03872024,USDT,BTCUSDT
50:38.4,REALIZED_PNL,0.80534999,USDT,BTCUSDT
50:38.4,COMMISSION,-1.1256024,USDT,BTCUSDT
53:27.2,COMMISSION,-0.34630232,USDT,BTCUSDT
08:21.0,REALIZED_PNL,-6.256,USDT,BTCUSDT
08:21.0,COMMISSION,-0.34379992,USDT,BTCUSDT
01:26.3,COMMISSION,-0.37329,USDT,CTKUSDT
05:58.6,COMMISSION,-0.13869,USDT,CTKUSDT
05:58.6,COMMISSION,-0.0082752,USDT,CTKUSDT
05:58.6,REALIZED_PNL,0.004,USDT,CTKUSDT
05:58.6,REALIZED_PNL,0.019,USDT,CTKUSDT
05:58.6,COMMISSION,-0.0131024,USDT,CTKUSDT
05:58.6,COMMISSION,-0.0027584,USDT,CTKUSDT
05:58.6,REALIZED_PNL,0.3,USDT,CTKUSDT
05:58.6,COMMISSION,-0.20688,USDT,CTKUSDT
05:58.6,REALIZED_PNL,0.012,USDT,CTKUSDT
05:58.6,REALIZED_PNL,0.005,USDT,CTKUSDT
05:58.6,COMMISSION,-0.003448,USDT,CTKUSDT
06:08.9,COIN_SWAP_DEPOSIT,39.14541106,BUSD,
06:08.9,COIN_SWAP_WITHDRAW,-39.15519947,USDT,
06:32.7,COMMISSION,-0.03456943,BUSD,FTTBUSD
06:32.7,COMMISSION,-0.06241813,BUSD,FTTBUSD
06:32.7,COMMISSION,-0.00000233,BNB,FTTBUSD
09:38.2,REALIZED_PNL,-2.9711,BUSD,FTTBUSD
09:38.2,COMMISSION,-0.00095376,BUSD,FTTBUSD
09:38.2,COMMISSION,-0.07055493,BUSD,FTTBUSD
09:38.2,REALIZED_PNL,-0.03825,BUSD,FTTBUSD
09:38.2,COMMISSION,-0.00095349,BUSD,FTTBUSD
09:38.2,COMMISSION,-0.02479133,BUSD,FTTBUSD
09:38.2,REALIZED_PNL,-0.03985,BUSD,FTTBUSD
09:38.2,REALIZED_PNL,-1.0335,BUSD,FTTBUSD
12:45.1,COIN_SWAP_WITHDRAW,-34.86846999,BUSD,
12:45.1,COIN_SWAP_DEPOSIT,34.86672691,USDT,
14:37.4,COMMISSION,-1.30371727,USDT,BTCUSDT
15:28.9,REALIZED_PNL,-0.20442,USDT,BTCUSDT
15:28.9,REALIZED_PNL,-2.18816,USDT,BTCUSDT
15:28.9,REALIZED_PNL,-0.03388,USDT,BTCUSDT
15:28.9,COMMISSION,-0.033456,USDT,BTCUSDT
15:28.9,REALIZED_PNL,-0.03388,USDT,BTCUSDT
15:28.9,COMMISSION,-0.05018362,USDT,BTCUSDT
15:28.9,COMMISSION,-0.01672787,USDT,BTCUSDT
15:28.9,REALIZED_PNL,-0.10164,USDT,BTCUSDT
15:28.9,COMMISSION,-0.10036771,USDT,BTCUSDT
15:28.9,COMMISSION,-0.01672787,USDT,BTCUSDT
15:28.9,REALIZED_PNL,-0.03388,USDT,BTCUSDT
15:28.9,COMMISSION,-1.070592,USDT,BTCUSDT
15:28.9,COMMISSION,-0.01672787,USDT,BTCUSDT
15:28.9,REALIZED_PNL,-0.06838,USDT,BTCUSDT
15:38.4,COMMISSION,-1.06931225,USDT,BTCUSDT
16:17.0,REALIZED_PNL,-5.99552,USDT,BTCUSDT
16:17.0,COMMISSION,-1.06691404,USDT,BTCUSDT
16:31.2,COMMISSION,-0.01668281,USDT,BTCUSDT
16:31.2,COMMISSION,-0.76740953,USDT,BTCUSDT
18:19.9,COMMISSION,-0.78647036,USDT,BTCUSDT
18:19.9,REALIZED_PNL,-5.94503,USDT,BTCUSDT
18:24.8,COMMISSION,-0.45219362,USDT,BTCUSDT
32:32.2,INSURANCE_CLEAR,-4.50912409,USDT,BTCUSDT
32:32.4,REALIZED_PNL,-8.98533,USDT,BTCUSDT
30:09.2,TRANSFER,1078.58,USDT,
07:55.6,COMMISSION,-1.072642,USDT,BTCUSDT
18:12.3,REALIZED_PNL,1.39536,USDT,BTCUSDT
18:12.3,REALIZED_PNL,0.02907,USDT,BTCUSDT
18:12.3,REALIZED_PNL,1.4535,USDT,BTCUSDT
18:12.3,COMMISSION,-0.28696632,USDT,BTCUSDT
18:12.3,COMMISSION,-0.8440186,USDT,BTCUSDT
18:12.3,COMMISSION,-0.08440186,USDT,BTCUSDT
18:12.3,REALIZED_PNL,0.14535,USDT,BTCUSDT
18:12.3,COMMISSION,-0.81025785,USDT,BTCUSDT
18:12.3,REALIZED_PNL,0.17442,USDT,BTCUSDT
18:12.3,COMMISSION,-0.01688037,USDT,BTCUSDT
18:12.3,COMMISSION,-0.10128223,USDT,BTCUSDT
18:12.3,REALIZED_PNL,0.49419,USDT,BTCUSDT
45:04.2,COMMISSION,-2.09771,USDT,BTCUSDT
00:00.7,FUNDING_FEE,0.53994412,USDT,BTCUSDT
00:01.5,FUNDING_FEE,0.25811423,USDT,BTCUSDT
00:00.8,FUNDING_FEE,0.43295756,USDT,BTCUSDT
00:03.1,FUNDING_FEE,0.54685819,USDT,BTCUSDT
14:29.9,REALIZED_PNL,-35.11001,USDT,BTCUSDT
14:29.9,COMMISSION,-0.23220584,USDT,BTCUSDT
14:29.9,REALIZED_PNL,-243.0693,USDT,BTCUSDT
14:29.9,COMMISSION,-0.39296373,USDT,BTCUSDT
14:29.9,REALIZED_PNL,-59.41694,USDT,BTCUSDT
14:29.9,COMMISSION,-1.60757892,USDT,BTCUSDT
24:53.6,COMMISSION,-4.98830777,USDT,BTCUSDT
36:09.4,COMMISSION,-5.0048752,USDT,BTCUSDT
36:09.4,REALIZED_PNL,-41.41856,USDT,BTCUSDT
47:19.6,COMMISSION,-0.67091568,USDT,BTCUSDT
09:28.2,REALIZED_PNL,-7.17858,USDT,BTCUSDT
09:28.2,COMMISSION,-0.67378712,USDT,BTCUSDT
18:55.8,COMMISSION,-0.74559945,USDT,BTCUSDT
18:55.8,COMMISSION,-0.17752368,USDT,BTCUSDT
35:35.3,COMMISSION,-0.99092156,USDT,BTCUSDT
42:11.6,REALIZED_PNL,-1.43367,USDT,BTCUSDT
42:11.6,COMMISSION,-0.1236931,USDT,BTCUSDT
42:11.6,COMMISSION,-0.14136246,USDT,BTCUSDT
42:11.6,COMMISSION,-0.38874756,USDT,BTCUSDT
42:11.6,REALIZED_PNL,-1.6412,USDT,BTCUSDT
42:11.6,REALIZED_PNL,-0.4103,USDT,BTCUSDT
42:11.6,COMMISSION,-0.22971395,USDT,BTCUSDT
42:11.6,REALIZED_PNL,-4.51132,USDT,BTCUSDT
42:11.6,COMMISSION,-0.03534061,USDT,BTCUSDT
42:11.6,REALIZED_PNL,-2.66708,USDT,BTCUSDT
00:58.1,COMMISSION,-0.98939814,USDT,BTCUSDT
00:58.1,REALIZED_PNL,3.80856,USDT,BTCUSDT
04:42.3,COMMISSION,-2.58688464,USDT,BTCUSDT
09:15.1,REALIZED_PNL,24.82438,USDT,BTCUSDT
09:15.1,COMMISSION,-1.30337207,USDT,BTCUSDT
10:30.6,COMMISSION,-1.29861773,USDT,BTCUSDT
10:30.6,REALIZED_PNL,12.93852,USDT,BTCUSDT
11:13.1,COMMISSION,-3.41314944,USDT,BTCUSDT
19:43.0,REALIZED_PNL,53.03424,USDT,BTCUSDT
19:43.0,COMMISSION,-3.43436313,USDT,BTCUSDT
27:53.9,COMMISSION,-3.63900585,USDT,BTCUSDT
35:54.6,REALIZED_PNL,4.69156,USDT,BTCUSDT
35:54.6,REALIZED_PNL,2.30152,USDT,BTCUSDT
35:54.6,COMMISSION,-0.01787367,USDT,BTCUSDT
35:54.6,COMMISSION,-0.76856789,USDT,BTCUSDT
35:54.6,COMMISSION,-0.08936836,USDT,BTCUSDT
35:54.6,REALIZED_PNL,3.80636,USDT,BTCUSDT
35:54.6,REALIZED_PNL,0.4426,USDT,BTCUSDT
35:54.6,REALIZED_PNL,6.67584,USDT,BTCUSDT
35:54.6,COMMISSION,-0.46471547,USDT,BTCUSDT
35:54.6,REALIZED_PNL,0.08852,USDT,BTCUSDT
35:54.6,COMMISSION,-1.3583784,USDT,BTCUSDT
35:54.6,COMMISSION,-0.94730461,USDT,BTCUSDT
41:29.8,COMMISSION,-0.26766,USDT,BTCUSDT
41:29.8,COMMISSION,-0.7851594,USDT,BTCUSDT
41:29.8,COMMISSION,-0.05353465,USDT,BTCUSDT
41:29.8,COMMISSION,-0.08922,USDT,BTCUSDT
41:29.8,COMMISSION,-2.51614274,USDT,BTCUSDT
51:08.3,COMMISSION,-3.29997228,USDT,BTCUSDT
51:08.3,REALIZED_PNL,41.32624961,USDT,BTCUSDT
51:08.3,REALIZED_PNL,5.39038038,USDT,BTCUSDT
51:08.3,COMMISSION,-0.43043116,USDT,BTCUSDT
54:03.5,COMMISSION,-0.77107909,USDT,BTCUSDT
00:02.9,FUNDING_FEE,0.16452942,USDT,BTCUSDT
07:24.4,REALIZED_PNL,4.35504,USDT,BTCUSDT
07:24.4,COMMISSION,-0.77282111,USDT,BTCUSDT
10:42.9,COMMISSION,-3.88028448,USDT,BTCUSDT
39:16.9,REALIZED_PNL,4.77529999,USDT,BTCUSDT
39:16.9,COMMISSION,-3.05583772,USDT,BTCUSDT
39:16.9,COMMISSION,-0.82687373,USDT,BTCUSDT
39:16.9,REALIZED_PNL,1.29214,USDT,BTCUSDT
43:00.3,COMMISSION,-1.23785392,USDT,BTCUSDT
43:00.3,COMMISSION,-0.78935612,USDT,BTCUSDT
43:00.3,COMMISSION,-0.50229446,USDT,BTCUSDT
43:00.3,COMMISSION,-0.8969544,USDT,BTCUSDT
43:00.3,COMMISSION,-0.01793909,USDT,BTCUSDT
43:00.3,COMMISSION,-0.82519823,USDT,BTCUSDT
43:00.3,COMMISSION,-0.71759648,USDT,BTCUSDT
55:55.6,REALIZED_PNL,18.87686255,USDT,BTCUSDT
55:55.6,REALIZED_PNL,10.84877158,USDT,BTCUSDT
55:55.6,COMMISSION,-0.0357055,USDT,BTCUSDT
55:55.6,REALIZED_PNL,0.43395086,USDT,BTCUSDT
55:55.6,COMMISSION,-0.8926376,USDT,BTCUSDT
55:55.6,COMMISSION,-1.55318942,USDT,BTCUSDT
58:16.7,COMMISSION,-2.47670978,USDT,BTCUSDT
58:16.7,REALIZED_PNL,42.21644499,USDT,BTCUSDT
59:37.7,COMMISSION,-3.76800404,USDT,BTCUSDT
59:37.7,COMMISSION,-1.20860507,USDT,BTCUSDT
00:06.4,REALIZED_PNL,0.91584,USDT,BTCUSDT
00:06.4,COMMISSION,-0.7117072,USDT,BTCUSDT
00:06.4,REALIZED_PNL,2.2896,USDT,BTCUSDT
